-0.778028	-1.667832	2
-0.305013	-2.707061	2
0.302615	-0.444566	2
-0.551701	-0.469034	2
16.300551	16.601302	0
15.923422	16.964026	0
8.143907	8.484134	1
8.890616	10.453722	1
8.410319	9.415111	1
-1.940820	-1.570102	2
6.018081	7.378484	1
15.683241	16.360840	0
8.608724	10.455807	1
-0.669621	1.998993	2
2.220019	3.709672	2
1.323749	2.269636	2
7.746406	8.681722	1
9.342733	9.030095	1
-1.779700	-1.706749	2
8.836599	10.166231	1
-0.762901	-0.839775	2
0.234535	-1.575401	2
16.180732	15.535896	0
8.015977	7.921032	1
-0.868205	-0.562233	2
1.682718	2.776178	2
-0.785268	-1.843026	2
7.898074	7.070138	1
16.255606	16.250622	0
13.856984	14.018849	0
7.173774	8.036575	1
7.574211	8.044718	1
8.152800	9.039968	1
7.478986	7.850428	1
16.634121	16.257667	0
6.375097	6.820092	1
7.499505	9.481072	1
6.938021	7.695777	1
9.042000	8.288111	1
8.009000	8.875257	1
-0.648413	-1.463761	2
14.316130	15.651690	0
16.612805	17.734488	0
-0.648278	0.446861	2
7.203406	7.599546	1
8.428526	8.202034	1
9.431955	10.732588	1
-0.365126	0.301602	2
15.770223	17.329240	0
6.296937	6.645351	1
-1.075811	-2.004772	2
-0.047901	0.032370	2
16.209407	15.360580	0
14.098787	14.548997	0
2.025661	2.626710	2
-0.822510	-0.693864	2
-2.321302	-1.088533	2
-1.480027	-0.642203	2
15.363419	16.349332	0
16.840234	18.017602	0
0.985663	-0.051065	2
1.095393	0.358516	2
15.382819	15.471554	0
15.426216	15.709113	0
7.809583	7.385453	1
15.929335	16.517174	0
7.806877	7.459751	1
0.415158	-0.530470	2
14.787925	12.420947	0
15.271082	16.327326	0
15.591412	15.610253	0
6.334922	6.937109	1
-0.500022	-0.061458	2
-0.656812	-0.643469	2
7.824019	8.463466	1
15.605883	15.412913	0
7.840290	9.242130	1
16.002286	16.074146	0
8.090313	6.804825	1
7.958195	7.194355	1
-1.137280	-1.067579	2
-0.825620	0.966086	2
14.887523	13.759183	0
15.844070	15.181401	0
14.718328	15.649666	0
14.601230	15.754686	0
-0.177236	-0.193872	2
0.458363	-1.765773	2
7.642683	8.147257	1
7.303532	8.518227	1
-0.450532	0.830077	2
16.252914	16.874310	0
13.914188	14.938207	0
-0.515039	-0.979220	2
7.041271	5.862146	1
-0.212308	-0.082675	2
8.115610	8.137869	1
10.215900	10.346584	1
6.830487	6.960882	1
-0.118371	0.138972	2
6.247384	5.609161	1
9.019587	8.267774	1
-0.409306	0.983597	2
8.934227	8.175499	1
10.369953	8.981160	1
16.870705	17.464900	0
7.347926	5.075266	1
8.207445	9.069116	1
8.713370	7.980919	1
-0.712204	-1.437139	2
16.748553	17.673017	0
15.122084	15.803483	0
15.785495	16.279755	0
15.217625	15.893132	0
8.067400	7.503775	1
-0.862193	-1.563044	2
1.356312	2.464867	2
7.695345	8.277298	1
8.102440	8.287590	1
9.229818	9.879906	1
-0.206316	0.079065	2
1.681430	-0.831912	2
16.951681	16.964418	0
15.991425	15.724236	0
-0.393500	-0.915254	2
17.673615	17.294602	0
-0.004406	0.267756	2
15.670244	16.489429	0
15.488461	14.010977	0
15.644939	17.279860	0
-0.477948	-1.326194	2
-0.415291	-1.489700	2
8.069674	6.063164	1
15.795802	13.726899	0
-1.149370	-0.678303	2
0.369550	0.108370	2
13.923763	13.503931	0
9.271444	6.366312	1
16.599692	16.256996	0
15.739220	17.080936	0
7.764304	6.287008	1
-0.982888	-1.589304	2
15.531569	14.117822	0
0.960111	0.653575	2
7.733100	9.293897	1
16.839658	15.639970	0
9.449897	9.916149	1
16.677797	17.026274	0
0.143112	0.529451	2
16.562406	18.070407	0
-1.584971	-3.089165	2
7.698607	8.532204	1
6.370134	7.892884	1
-0.532605	-0.353756	2
14.778236	15.259094	0
0.337472	-0.782355	2
15.391361	15.200115	0
8.488632	9.470178	1
-0.155903	0.748263	2
-0.940584	-1.487267	2
7.142677	7.148480	1
1.429409	1.767787	2
0.194283	-0.071291	2
0.921768	2.210404	2
9.238819	10.824575	1
-0.472217	1.348573	2
7.020690	7.813619	1
6.797050	5.800038	1
-0.078197	0.167444	2
8.150490	8.718141	1
6.553893	5.306890	1
-1.045018	-5.258693	2
-0.829344	-0.320102	2
0.504066	1.434948	2
7.353049	7.767233	1
16.067004	15.583952	0
0.152382	1.775979	2
7.453794	6.178016	1
14.623158	13.753602	0
17.271414	17.600846	0
9.659846	10.647330	1
7.536108	7.000904	1
-0.761612	-1.739055	2
18.010061	16.873590	0
8.225307	6.995740	1
8.052722	8.055656	1
7.936207	7.292920	1
15.332516	14.222102	0
7.882974	6.956793	1
15.482692	15.385460	0
15.014275	15.851646	0
9.407209	8.636339	1
0.622004	-0.302362	2
15.402705	14.851685	0
16.143389	17.107284	0
6.943037	6.198717	1
0.369207	1.685790	2
1.165571	0.805897	2
7.712401	7.127912	1
-1.735895	-1.236345	2
8.789947	6.996674	1
18.229235	17.995612	0
16.748533	15.150100	0
7.921341	8.565516	1
8.178701	8.530453	1
16.402667	16.573499	0
14.985662	14.540728	0
10.475499	10.873070	1
6.945398	5.571035	1
0.136117	-1.157234	2
5.892089	6.095809	1
15.825385	14.431699	0
8.375936	10.496348	1
15.710767	15.302410	0
1.471421	1.919444	2
7.252820	6.571207	1
-0.709147	-0.302656	2
15.663711	17.830391	0
8.086715	8.656918	1
0.238840	0.428403	2
14.691317	15.125586	0
-1.587076	-1.416257	2
13.306042	12.005206	0
7.056178	8.121857	1
0.553803	1.077591	2
15.734637	16.368409	0
-1.051183	-1.869159	2
15.265828	14.079044	0
15.143310	14.210630	0
17.009344	18.166699	0
2.473627	2.713915	2
6.762784	5.834816	1
15.765012	16.169925	0
-0.143679	0.037138	2
-1.686588	-3.082185	2
17.250359	16.356872	0
7.802156	9.065626	1
7.262506	8.332357	1
15.884260	15.647524	0
15.585414	14.431290	0
0.150678	-0.051613	2
14.270628	15.309150	0
14.867742	15.803886	0
9.481927	9.629506	1
15.372052	14.303055	0
7.895478	8.541663	1
16.336623	16.193593	0
0.043792	0.341700	2
16.928138	16.507170	0
9.985172	10.199571	1
15.015744	14.611661	0
7.172839	6.851715	1
6.740829	5.487583	1
-0.680959	-3.039773	2
8.082771	8.694784	1
16.151662	15.412837	0
16.311251	15.569222	0
0.496859	0.833770	2
7.852629	7.187952	1
15.659210	16.023807	0
7.935139	6.957323	1
7.702218	9.597354	1
8.416748	7.635481	1
15.014455	16.152361	0
17.292394	17.861766	0
8.781506	8.741075	1
14.997340	16.867275	0
15.543563	13.832786	0
-1.589528	-1.257958	2
-0.161870	-0.223045	2
18.125468	18.634386	0
16.867409	15.278876	0
9.179485	10.163716	1
0.325595	1.128915	2
7.018569	7.752581	1
15.090406	14.673492	0
5.366365	6.945409	1
1.336907	1.426529	2
17.504527	19.408385	0
8.328599	9.752446	1
15.770539	14.141623	0
9.429196	9.445143	1
8.220840	8.639897	1
17.138618	17.743264	0
1.729294	1.397592	2
0.193396	-1.368359	2
6.340276	6.106706	1
16.650103	16.685410	0
0.083518	1.296897	2
2.376387	0.991242	2
-0.975945	-3.037042	2
5.538726	5.384522	1
7.775471	7.539208	1
7.593396	8.066588	1
-2.175970	-1.918246	2
8.454501	7.395199	1
14.614481	14.584271	0
14.761935	15.392059	0
17.646319	19.468075	0
17.762698	18.283132	0
0.586135	1.309166	2
16.445978	16.233356	0
7.271955	6.496514	1
7.888480	7.112785	1
2.318948	2.671003	2
8.526434	9.205095	1
-0.281234	0.352439	2
0.011005	-0.699534	2
8.908246	7.672704	1
-0.437634	-0.724105	2
0.034605	0.632546	2
7.781970	7.088415	1
15.427871	13.192748	0
6.869239	6.351191	1
7.736899	8.983445	1
-2.269469	-3.281213	2
0.062500	-0.148561	2
-1.560855	-0.475164	2
7.868004	7.139565	1
13.989174	13.451676	0
-0.408148	-1.628993	2
-0.489552	-0.987037	2
8.561835	8.111975	1
15.429071	14.107190	0
15.986490	15.384998	0
-2.093450	-3.282494	2
16.005227	15.448368	0
7.508560	6.924009	1
7.017514	7.573717	1
7.878004	6.740300	1
1.092790	1.096118	2
0.770345	0.065005	2
8.584032	9.714432	1
16.689707	17.020111	0
2.491946	0.878826	2
7.066148	6.283131	1
16.187977	16.118576	0
-1.549151	-1.962520	2
17.327278	16.294638	0
15.031745	13.886014	0
6.905785	4.739897	1
0.036476	0.157531	2
8.298863	6.256000	1
0.576710	0.502801	2
